"energielabel"	"VL"	"DS"	"DP"	"MS"	"MG"	"DR"	"PL"	"RO"	"RB"	"freq"	"count"
"G"		"N1"	"N0"			"N1"	"N0"	"N2"	"N0"	0.00019	1
"G"		"N1"	"N2"			"N1"	"N0"	"N2"	"N1"	0.00019	1
"G"		"N1"	"N2"			"N1"	"N2"	"N2"	"N1"	0.00019	1
"G"		"N1"				"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"		"N1"				"N1"	"N0"	"N2"		0.00019	1
"G"		"N1"				"N1"	"N2"	"N0"	"N0"	0.00019	1
"G"		"N1"				"N1"	"N2"	"N2"	"N2"	0.00019	1
"G"		"N1"				"N1"		"N0"	"N2"	0.00019	1
"G"		"N2"	"N0"			"N1"	"N0"	"N2"	"N1"	0.00019	1
"G"		"N2"	"N0"			"N1"	"N1"	"N2"	"N1"	0.00019	1
"G"		"N2"	"N2"			"N1"	"N1"	"N0"	"N1"	0.00019	1
"G"		"N2"	"N2"			"N1"	"N1"	"N1"	"N2"	0.00019	1
"G"		"N2"	"N2"			"N1"	"N1"	"N2"	"N0"	0.00019	1
"G"		"N2"	"N2"			"N1"	"N2"	"N1"	"N0"	0.00019	1
"G"		"N2"	"N2"			"N1"	"N2"	"N2"	"N1"	0.00019	1
"G"		"N2"	"N2"			"N1"	"N2"	"N2"	"N2"	0.00019	1
"G"		"N2"	"N2"			"N1"				0.00019	1
"G"		"N2"				"N1"	"N0"	"N1"	"N2"	0.00019	1
"G"		"N2"				"N1"	"N0"		"N0"	0.00019	1
"G"		"N2"				"N1"	"N1"	"N1"	"N1"	0.00019	1
"G"		"N2"				"N1"	"N1"	"N1"	"N2"	0.00019	1
"G"		"N2"				"N1"	"N1"		"N2"	0.00019	1
"G"		"N2"				"N1"	"N2"	"N1"	"N1"	0.00019	1
"G"		"N2"				"N1"	"N2"	"N2"	"N2"	0.00019	1
"G"		"N2"				"N1"		"N1"	"N0"	0.00019	1
"G"		"N2"				"N1"		"N2"	"N2"	0.00019	1
"G"		"N2"				"N1"			"N0"	0.00019	1
"G"		"N2"				"N1"			"N2"	0.00019	1
"G"			"N0"			"N1"	"N0"	"N0"	"N2"	0.00019	1
"G"			"N0"			"N1"	"N1"	"N1"	"N2"	0.00019	1
"G"			"N0"			"N1"	"N1"	"N2"	"N1"	0.00019	1
"G"			"N0"			"N1"	"N2"	"N0"	"N0"	0.00019	1
"G"			"N0"			"N1"	"N2"	"N1"	"N1"	0.00019	1
"G"			"N0"			"N1"	"N2"	"N2"	"N1"	0.00019	1
"G"			"N0"			"N1"		"N2"	"N1"	0.00019	1
"G"			"N1"			"N1"	"N0"	"N0"	"N0"	0.00019	1
"G"			"N1"			"N1"	"N0"	"N1"	"N2"	0.00019	1
"G"			"N1"			"N1"	"N0"	"N2"	"N1"	0.00019	1
"G"			"N1"			"N1"	"N0"	"N2"	"N2"	0.00019	1
"G"			"N1"			"N1"	"N1"	"N2"	"N1"	0.00019	1
"G"			"N1"			"N1"	"N1"	"N2"	"N2"	0.00019	1
"G"			"N2"			"N1"	"N0"	"N2"		0.00019	1
"G"			"N2"			"N1"	"N1"	"N0"	"N0"	0.00019	1
"G"			"N2"			"N1"	"N1"	"N1"	"N2"	0.00019	1
"G"			"N2"			"N1"	"N1"	"N2"	"N1"	0.00019	1
"G"			"N2"			"N1"		"N2"	"N1"	0.00019	1
"G"						"N1"	"N1"	"N1"	"N0"	0.00019	1
"G"						"N1"	"N2"	"N2"	"N1"	0.00019	1
"G"						"N1"		"N1"	"N1"	0.00019	1
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N2"	0.00038	2
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N1"	"N2"	"N0"	0.00038	2
"G"	"N0"	"N0"	"N0"	"N0"		"N1"		"N1"	"N1"	0.00038	2
"G"	"N0"	"N0"	"N1"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00038	2
"G"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00038	2
"G"	"N0"	"N0"	"N2"	"N0"		"N1"	"N1"	"N2"	"N0"	0.00038	2
"G"	"N0"	"N0"		"N0"		"N1"	"N1"	"N1"	"N1"	0.00038	2
"G"	"N0"	"N0"		"N0"		"N1"	"N1"	"N2"	"N0"	0.00038	2
"G"	"N0"	"N0"		"N0"		"N1"	"N1"	"N2"	"N2"	0.00038	2
"G"	"N0"	"N0"		"N0"		"N1"		"N0"	"N1"	0.00038	2
"G"	"N0"	"N0"		"N0"		"N1"				0.00038	2
"G"	"N0"	"N1"	"N0"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00038	2
"G"	"N0"	"N1"	"N0"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00038	2
"G"	"N0"	"N1"	"N0"	"N0"		"N1"	"N1"	"N1"	"N1"	0.00038	2
"G"	"N0"	"N1"	"N0"	"N0"		"N1"	"N1"	"N2"	"N1"	0.00038	2
"G"	"N0"	"N1"	"N1"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00038	2
"G"	"N0"	"N1"	"N1"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00038	2
"G"	"N0"	"N1"		"N0"		"N1"	"N1"	"N2"	"N0"	0.00038	2
"G"	"N0"	"N2"	"N0"	"N0"		"N1"	"N1"	"N1"	"N1"	0.00038	2
"G"	"N0"	"N2"	"N1"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00038	2
"G"	"N0"	"N2"	"N1"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00038	2
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N1"	"N1"	"N0"	0.00038	2
"G"	"N0"	"N2"	"N2"	"N0"		"N1"		"N2"	"N2"	0.00038	2
"G"	"N0"	"N2"		"N0"		"N1"	"N2"	"N2"	"N0"	0.00038	2
"G"	"N0"	"N2"		"N0"		"N1"	"N2"	"N2"	"N2"	0.00038	2
"G"	"N0"		"N0"	"N0"		"N1"		"N1"	"N0"	0.00038	2
"G"	"N0"		"N2"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00038	2
"G"	"N0"		"N2"	"N0"		"N1"	"N1"	"N2"	"N2"	0.00038	2
"G"	"N0"		"N2"	"N0"		"N1"		"N0"	"N0"	0.00038	2
"G"	"N0"			"N0"		"N1"	"N0"	"N0"	"N2"	0.00038	2
"G"	"N0"			"N0"		"N1"	"N0"	"N0"		0.00038	2
"G"	"N0"			"N0"		"N1"		"N2"	"N0"	0.00038	2
"G"	"N1"	"N1"		"N1"		"N1"	"N0"	"N0"	"N0"	0.00038	2
"G"	"N1"	"N1"		"N1"		"N1"	"N0"	"N2"	"N1"	0.00038	2
"G"	"N1"	"N2"	"N2"	"N1"		"N1"	"N0"	"N1"	"N0"	0.00038	2
"G"	"N1"	"N2"		"N1"		"N1"	"N1"	"N2"	"N1"	0.00038	2
"G"	"N1"		"N2"	"N1"		"N1"	"N0"	"N1"	"N1"	0.00038	2
"G"	"N1"			"N1"		"N1"	"N0"	"N1"	"N1"	0.00038	2
"G"	"N1"			"N1"		"N1"	"N0"	"N2"	"N2"	0.00038	2
"G"	"N1"			"N1"		"N1"	"N1"	"N2"	"N2"	0.00038	2
"G"	"N2"	"N0"	"N1"	"N2"		"N1"	"N0"	"N2"	"N1"	0.00038	2
"G"	"N2"	"N0"		"N2"		"N1"	"N0"	"N1"	"N0"	0.00038	2
"G"	"N2"	"N0"		"N2"		"N1"	"N0"	"N1"	"N1"	0.00038	2
"G"	"N2"	"N0"		"N2"		"N1"	"N0"	"N2"	"N2"	0.00038	2
"G"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N1"	"N1"	0.00038	2
"G"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N2"	"N0"	0.00038	2
"G"	"N2"	"N2"	"N2"	"N2"		"N1"	"N1"	"N2"	"N2"	0.00038	2
"G"	"N2"	"N2"		"N2"		"N1"	"N0"	"N1"	"N1"	0.00038	2
"G"	"N2"		"N0"	"N2"		"N1"	"N0"	"N0"	"N0"	0.00038	2
"G"	"N2"		"N2"	"N2"		"N1"	"N0"	"N1"	"N0"	0.00038	2
"G"	"N2"			"N2"		"N1"	"N0"	"N0"	"N0"	0.00038	2
"G"	"N2"			"N2"		"N1"	"N0"	"N1"	"N0"	0.00038	2
"G"	"N2"			"N2"		"N1"	"N1"	"N2"	"N1"	0.00038	2
"G"	"N2"			"N2"		"N1"	"N2"	"N2"	"N1"	0.00038	2
"G"		"N0"	"N0"			"N1"		"N1"	"N1"	0.00038	2
"G"		"N0"	"N2"			"N1"	"N0"	"N2"	"N1"	0.00038	2
"G"		"N0"				"N1"	"N0"	"N1"	"N2"	0.00038	2
"G"		"N0"				"N1"	"N1"	"N1"	"N1"	0.00038	2
"G"		"N0"				"N1"	"N1"	"N1"	"N2"	0.00038	2
"G"		"N0"				"N1"		"N2"	"N1"	0.00038	2
"G"		"N0"				"N1"		"N2"	"N2"	0.00038	2
"G"		"N0"				"N1"			"N0"	0.00038	2
"G"		"N1"	"N0"			"N1"	"N0"	"N0"	"N1"	0.00038	2
"G"		"N1"	"N0"			"N1"	"N0"	"N2"	"N1"	0.00038	2
"G"		"N1"	"N0"			"N1"	"N0"	"N2"	"N2"	0.00038	2
"G"		"N1"	"N2"			"N1"	"N0"	"N1"	"N1"	0.00038	2
"G"		"N1"				"N1"	"N0"	"N1"	"N0"	0.00038	2
"G"		"N1"				"N1"	"N0"	"N1"	"N1"	0.00038	2
"G"		"N1"				"N1"	"N2"	"N2"	"N0"	0.00038	2
"G"		"N1"				"N1"		"N0"	"N0"	0.00038	2
"G"		"N2"	"N0"			"N1"	"N0"	"N1"	"N0"	0.00038	2
"G"		"N2"				"N1"	"N0"	"N0"	"N2"	0.00038	2
"G"			"N0"			"N1"	"N0"	"N2"	"N0"	0.00038	2
"G"			"N0"			"N1"	"N1"	"N0"	"N0"	0.00038	2
"G"			"N0"			"N1"		"N0"		0.00038	2
"G"			"N1"			"N1"	"N0"	"N1"	"N1"	0.00038	2
"G"			"N2"			"N1"	"N0"	"N0"	"N2"	0.00038	2
"G"			"N2"			"N1"	"N0"	"N1"	"N0"	0.00038	2
"G"			"N2"			"N1"	"N0"	"N1"	"N2"	0.00038	2
"G"			"N2"			"N1"	"N1"	"N1"	"N1"	0.00038	2
"G"			"N2"			"N1"		"N2"	"N2"	0.00038	2
"G"						"N1"	"N1"	"N0"	"N0"	0.00038	2
"G"						"N1"	"N1"	"N2"		0.00038	2
"G"						"N1"		"N0"		0.00038	2
"G"						"N1"		"N2"	"N1"	0.00038	2
"G"	"N0"	"N0"	"N0"	"N0"		"N1"		"N1"	"N0"	0.00057	3
"G"	"N0"	"N0"	"N2"	"N0"		"N1"	"N1"	"N2"	"N1"	0.00057	3
"G"	"N0"	"N0"	"N2"	"N0"		"N1"	"N1"	"N2"	"N2"	0.00057	3
"G"	"N0"	"N0"		"N0"		"N1"	"N0"	"N1"	"N2"	0.00057	3
"G"	"N0"	"N0"		"N0"		"N1"		"N2"	"N0"	0.00057	3
"G"	"N0"	"N1"		"N0"		"N1"	"N0"	"N0"	"N1"	0.00057	3
"G"	"N0"	"N1"		"N0"		"N1"	"N1"	"N2"	"N1"	0.00057	3
"G"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00057	3
"G"	"N0"	"N2"		"N0"		"N1"	"N1"	"N2"	"N2"	0.00057	3
"G"	"N0"		"N0"	"N0"		"N1"	"N1"	"N0"	"N0"	0.00057	3
"G"	"N0"		"N0"	"N0"		"N1"	"N1"	"N2"	"N2"	0.00057	3
"G"	"N0"		"N0"	"N0"		"N1"		"N0"	"N0"	0.00057	3
"G"	"N0"			"N0"		"N1"	"N0"	"N2"		0.00057	3
"G"	"N0"			"N0"		"N1"	"N1"	"N0"	"N1"	0.00057	3
"G"	"N0"			"N0"		"N1"	"N1"	"N1"	"N0"	0.00057	3
"G"	"N0"			"N0"		"N1"	"N1"	"N1"	"N2"	0.00057	3
"G"	"N0"			"N0"		"N1"	"N1"	"N2"	"N0"	0.00057	3
"G"	"N0"			"N0"		"N1"	"N2"	"N0"	"N0"	0.00057	3
"G"	"N0"			"N0"		"N1"		"N1"	"N1"	0.00057	3
"G"	"N1"	"N0"	"N2"	"N1"		"N1"	"N1"	"N2"	"N1"	0.00057	3
"G"	"N1"	"N1"	"N0"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00057	3
"G"	"N1"	"N2"	"N2"	"N1"		"N1"	"N0"	"N1"	"N1"	0.00057	3
"G"	"N1"			"N1"		"N1"	"N0"	"N0"	"N0"	0.00057	3
"G"	"N2"	"N0"	"N0"	"N2"		"N1"	"N0"	"N2"	"N1"	0.00057	3
"G"	"N2"	"N0"		"N2"		"N1"	"N0"	"N0"	"N0"	0.00057	3
"G"	"N2"	"N1"	"N2"	"N2"		"N1"	"N0"	"N1"	"N1"	0.00057	3
"G"	"N2"	"N1"		"N2"		"N1"	"N0"	"N2"	"N2"	0.00057	3
"G"	"N2"	"N2"	"N2"	"N2"		"N1"	"N1"	"N2"	"N1"	0.00057	3
"G"	"N2"	"N2"		"N2"		"N1"	"N1"	"N2"	"N1"	0.00057	3
"G"	"N2"	"N2"		"N2"		"N1"	"N1"	"N2"	"N2"	0.00057	3
"G"		"N0"	"N0"			"N1"	"N0"	"N1"	"N2"	0.00057	3
"G"		"N0"	"N0"			"N1"	"N0"	"N2"	"N0"	0.00057	3
"G"		"N0"	"N0"			"N1"	"N1"	"N2"	"N2"	0.00057	3
"G"		"N0"				"N1"	"N0"	"N0"	"N2"	0.00057	3
"G"		"N1"	"N0"			"N1"	"N0"	"N1"	"N1"	0.00057	3
"G"		"N2"	"N0"			"N1"	"N0"	"N0"	"N0"	0.00057	3
"G"		"N2"				"N1"	"N1"	"N2"	"N2"	0.00057	3
"G"			"N0"			"N1"		"N2"	"N2"	0.00057	3
"G"			"N2"			"N1"	"N0"	"N0"	"N1"	0.00057	3
"G"			"N2"			"N1"		"N0"	"N0"	0.00057	3
"G"						"N1"	"N1"	"N1"	"N1"	0.00057	3
"G"						"N1"		"N2"		0.00057	3
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N1"	"N1"	"N1"	0.00076	4
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N1"	"N2"	"N2"	0.00076	4
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N2"	"N2"	"N1"	0.00076	4
"G"	"N0"	"N0"	"N1"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00076	4
"G"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00076	4
"G"	"N0"	"N0"		"N0"		"N1"		"N0"	"N0"	0.00076	4
"G"	"N0"	"N1"	"N2"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00076	4
"G"	"N0"	"N1"	"N2"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00076	4
"G"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00076	4
"G"	"N0"	"N2"	"N1"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00076	4
"G"	"N0"		"N0"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00076	4
"G"	"N0"		"N0"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00076	4
"G"	"N0"		"N2"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00076	4
"G"	"N0"			"N0"		"N1"	"N2"	"N2"	"N2"	0.00076	4
"G"	"N0"			"N0"		"N1"		"N2"	"N2"	0.00076	4
"G"	"N1"	"N0"	"N2"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00076	4
"G"	"N1"	"N0"		"N1"		"N1"	"N0"	"N2"	"N1"	0.00076	4
"G"	"N1"	"N1"	"N2"	"N1"		"N1"	"N0"	"N1"	"N1"	0.00076	4
"G"	"N1"	"N2"	"N0"	"N1"		"N1"	"N0"	"N2"	"N2"	0.00076	4
"G"	"N1"	"N2"		"N1"		"N1"	"N0"	"N1"	"N1"	0.00076	4
"G"	"N1"	"N2"		"N1"		"N1"	"N0"	"N2"	"N1"	0.00076	4
"G"	"N1"	"N2"		"N1"		"N1"	"N0"	"N2"	"N2"	0.00076	4
"G"	"N2"	"N1"		"N2"		"N1"	"N0"	"N2"	"N1"	0.00076	4
"G"	"N2"	"N2"		"N2"		"N1"	"N0"	"N1"	"N0"	0.00076	4
"G"	"N2"			"N2"		"N1"	"N0"	"N2"	"N1"	0.00076	4
"G"		"N0"	"N2"			"N1"	"N0"	"N1"	"N1"	0.00076	4
"G"		"N0"	"N2"			"N1"	"N0"	"N2"	"N2"	0.00076	4
"G"		"N0"				"N1"	"N1"	"N2"	"N1"	0.00076	4
"G"		"N1"				"N1"	"N0"	"N2"	"N2"	0.00076	4
"G"		"N2"	"N2"			"N1"	"N0"	"N1"	"N0"	0.00076	4
"G"		"N2"	"N2"			"N1"	"N0"		"N2"	0.00076	4
"G"		"N2"	"N2"			"N1"	"N1"	"N2"	"N1"	0.00076	4
"G"		"N2"				"N1"	"N0"	"N0"	"N1"	0.00076	4
"G"			"N0"			"N1"	"N2"	"N2"	"N2"	0.00076	4
"G"			"N2"			"N1"	"N0"	"N2"	"N0"	0.00076	4
"G"						"N1"	"N0"	"N1"	"N2"	0.00076	4
"G"						"N1"	"N0"	"N1"		0.00076	4
"G"						"N1"	"N1"	"N2"	"N0"	0.00076	4
"G"	"N0"	"N0"		"N0"		"N1"	"N1"	"N2"	"N1"	0.00095	5
"G"	"N0"	"N0"		"N0"		"N1"		"N2"	"N1"	0.00095	5
"G"	"N0"	"N1"	"N2"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00095	5
"G"	"N0"	"N2"	"N1"	"N0"		"N1"	"N1"	"N2"	"N1"	0.00095	5
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N1"	"N2"	"N2"	0.00095	5
"G"	"N0"		"N0"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00095	5
"G"	"N0"		"N2"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00095	5
"G"	"N0"			"N0"		"N1"		"N2"	"N1"	0.00095	5
"G"	"N1"	"N0"	"N0"	"N1"		"N1"	"N0"	"N1"	"N0"	0.00095	5
"G"	"N1"	"N1"	"N2"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00095	5
"G"	"N2"			"N2"		"N1"	"N2"	"N2"	"N2"	0.00095	5
"G"		"N0"				"N1"		"N0"	"N1"	0.00095	5
"G"		"N0"				"N1"		"N1"	"N1"	0.00095	5
"G"		"N1"	"N0"			"N1"	"N0"	"N0"	"N0"	0.00095	5
"G"		"N1"				"N1"	"N0"	"N2"	"N1"	0.00095	5
"G"		"N2"	"N2"			"N1"	"N0"	"N1"	"N1"	0.00095	5
"G"		"N2"				"N1"	"N0"	"N1"	"N0"	0.00095	5
"G"		"N2"				"N1"	"N1"	"N2"	"N1"	0.00095	5
"G"			"N0"			"N1"	"N0"	"N0"		0.00095	5
"G"						"N1"	"N0"	"N0"	"N2"	0.00095	5
"G"						"N1"		"N0"	"N0"	0.00095	5
"G"	"N0"	"N1"		"N0"		"N1"	"N0"	"N2"	"N2"	0.00113	6
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00113	6
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N1"	"N2"	"N0"	0.00113	6
"G"	"N0"	"N2"		"N0"		"N1"	"N0"	"N0"	"N1"	0.00113	6
"G"	"N0"		"N2"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00113	6
"G"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N2"	"N2"	0.00113	6
"G"	"N2"	"N2"		"N2"		"N1"	"N0"	"N2"	"N1"	0.00113	6
"G"	"N2"	"N2"		"N2"		"N1"	"N0"	"N2"	"N2"	0.00113	6
"G"		"N0"				"N1"	"N2"	"N2"	"N2"	0.00113	6
"G"		"N1"				"N1"	"N0"	"N0"	"N0"	0.00113	6
"G"		"N2"	"N2"			"N1"	"N0"	"N2"	"N1"	0.00113	6
"G"		"N2"				"N1"	"N0"	"N2"	"N0"	0.00113	6
"G"		"N2"				"N1"	"N0"	"N2"	"N1"	0.00113	6
"G"			"N0"			"N1"	"N1"	"N1"	"N1"	0.00113	6
"G"						"N1"	"N1"	"N2"	"N1"	0.00113	6
"G"						"N1"	"N2"	"N2"	"N2"	0.00113	6
"G"	"N0"	"N0"	"N1"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00132	7
"G"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00132	7
"G"	"N0"	"N1"		"N0"		"N1"	"N0"	"N2"	"N0"	0.00132	7
"G"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00132	7
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00132	7
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00132	7
"G"	"N0"	"N2"		"N0"		"N1"	"N0"	"N1"	"N0"	0.00132	7
"G"	"N2"			"N2"		"N1"	"N1"	"N2"	"N2"	0.00132	7
"G"		"N2"	"N2"			"N1"	"N1"	"N2"	"N2"	0.00132	7
"G"						"N1"	"N0"	"N2"		0.00132	7
"G"	"N0"	"N1"	"N2"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00151	8
"G"	"N0"	"N1"	"N2"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00151	8
"G"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00151	8
"G"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00151	8
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00151	8
"G"	"N0"		"N0"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00151	8
"G"	"N0"		"N2"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00151	8
"G"	"N0"			"N0"		"N1"	"N1"	"N0"	"N0"	0.00151	8
"G"	"N0"			"N0"		"N1"		"N0"	"N0"	0.00151	8
"G"	"N1"	"N2"	"N2"	"N1"		"N1"	"N0"	"N2"	"N2"	0.00151	8
"G"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N2"	"N1"	0.00151	8
"G"		"N0"				"N1"	"N1"	"N2"	"N2"	0.00151	8
"G"		"N2"	"N2"			"N1"	"N0"	"N0"	"N1"	0.00151	8
"G"			"N0"			"N1"	"N0"	"N1"	"N2"	0.00151	8
"G"			"N0"			"N1"		"N0"	"N0"	0.00151	8
"G"			"N2"			"N1"	"N0"	"N2"	"N1"	0.00151	8
"G"						"N1"	"N0"	"N0"	"N1"	0.00151	8
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N1"	"N2"	"N1"	0.0017	9
"G"	"N0"	"N1"	"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0017	9
"G"	"N0"	"N1"		"N0"		"N1"	"N0"	"N1"	"N0"	0.0017	9
"G"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N1"	"N0"	0.0017	9
"G"	"N0"	"N2"		"N0"		"N1"	"N0"	"N2"	"N0"	0.0017	9
"G"	"N0"			"N0"		"N1"	"N1"	"N1"	"N1"	0.0017	9
"G"	"N1"	"N2"	"N2"	"N1"		"N1"	"N0"	"N2"	"N1"	0.0017	9
"G"		"N0"	"N0"			"N1"	"N0"	"N2"	"N1"	0.0017	9
"G"		"N0"				"N1"	"N0"	"N2"	"N0"	0.0017	9
"G"			"N0"			"N1"	"N1"	"N2"	"N2"	0.0017	9
"G"	"N0"	"N1"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00189	10
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00189	10
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N1"	"N2"	"N1"	0.00189	10
"G"	"N0"	"N2"		"N0"		"N1"	"N0"	"N0"	"N0"	0.00189	10
"G"	"N0"		"N0"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00189	10
"G"		"N2"	"N2"			"N1"	"N0"	"N0"	"N0"	0.00189	10
"G"						"N1"	"N0"	"N2"	"N0"	0.00189	10
"G"						"N1"		"N2"	"N2"	0.00189	10
"G"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00208	11
"G"	"N0"			"N0"		"N1"	"N0"	"N2"	"N0"	0.00208	11
"G"		"N0"	"N0"			"N1"	"N0"	"N0"	"N1"	0.00208	11
"G"		"N0"				"N1"	"N0"	"N0"	"N1"	0.00208	11
"G"			"N0"			"N1"	"N0"	"N2"	"N1"	0.00208	11
"G"						"N1"	"N0"	"N2"	"N1"	0.00208	11
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00227	12
"G"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00227	12
"G"	"N0"		"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00227	12
"G"	"N0"			"N0"		"N1"	"N0"	"N1"	"N2"	0.00227	12
"G"		"N0"	"N0"			"N1"	"N0"	"N2"	"N2"	0.00227	12
"G"		"N0"				"N1"		"N0"	"N0"	0.00227	12
"G"			"N2"			"N1"	"N2"	"N2"	"N2"	0.00227	12
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00246	13
"G"	"N0"	"N1"		"N0"		"N1"	"N0"	"N0"	"N0"	0.00246	13
"G"	"N0"	"N2"		"N0"		"N1"	"N1"	"N2"	"N1"	0.00246	13
"G"			"N0"			"N1"	"N0"	"N0"	"N1"	0.00246	13
"G"			"N2"			"N1"	"N0"	"N1"	"N1"	0.00246	13
"G"	"N0"	"N1"	"N0"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00265	14
"G"		"N2"				"N1"	"N0"	"N1"	"N1"	0.00265	14
"G"	"N0"	"N0"		"N0"		"N1"	"N0"	"N2"	"N2"	0.00284	15
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00284	15
"G"		"N0"	"N0"			"N1"		"N0"	"N0"	0.00284	15
"G"		"N0"				"N1"	"N0"	"N2"	"N1"	0.00284	15
"G"	"N0"	"N0"		"N0"		"N1"	"N0"	"N0"	"N1"	0.00303	16
"G"			"N2"			"N1"	"N1"	"N2"	"N2"	0.00303	16
"G"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00321	17
"G"	"N0"	"N1"		"N0"		"N1"	"N0"	"N2"	"N1"	0.00321	17
"G"		"N0"	"N0"			"N1"	"N0"	"N1"	"N0"	0.0034	18
"G"		"N2"				"N1"	"N0"	"N0"	"N0"	0.0034	18
"G"						"N1"	"N0"	"N0"		0.0034	18
"G"	"N0"	"N1"		"N0"		"N1"	"N0"	"N1"	"N1"	0.00359	19
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00359	19
"G"	"N0"			"N0"		"N1"	"N0"	"N0"	"N1"	0.00359	19
"G"	"N0"			"N0"		"N1"	"N1"	"N2"	"N1"	0.00359	19
"G"	"N2"			"N2"		"N1"	"N0"	"N2"	"N2"	0.00359	19
"G"		"N0"	"N0"			"N1"	"N0"	"N1"	"N1"	0.00359	19
"G"		"N0"				"N1"	"N0"	"N1"	"N1"	0.00359	19
"G"		"N2"				"N1"	"N0"	"N2"	"N2"	0.00359	19
"G"			"N0"			"N1"	"N0"	"N1"	"N0"	0.00359	19
"G"		"N0"				"N1"	"N0"	"N1"	"N0"	0.00378	20
