"Energielabel"	"VL"	"DS"	"DP"	"MS"	"MG"	"DR"	"PL"	"RO"	"RB"	"freq"	"count"
"A"	"N3"	"N0"			"N0"	"N1"		"N3"	"N3"	0.0010893246	1
"A"		"N0"	"N0"		"N0"	"N1"		"N1"	"N1"	0.0010893246	1
"A"			"N0"		"N0"			"N1"	"N1"	0.0010893246	1
"B"	"N1"	"N0"	"N0"		"N0"	"N1"		"N3"	"N3"	0.0012674271	1
"B"	"N2"				"N0"	"N1"		"N1"	"N1"	0.0012674271	1
"B"					"N0"	"N1"		"N2"	"N2"	0.0012674271	1
"B"					"N0"	"N1"		"N3"	"N3"	0.0012674271	1
"C"	"N0"	"N0"	"N0"		"N0"	"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"	"N0"	"N0"	"N0"		"N0"	"N1"	"N0"	"N3"	"N3"	0.0007062147	1
"C"	"N0"	"N0"	"N0"		"N0"	"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N0"	"N0"	"N0"		"N0"	"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N0"	"N0"	"N0"		"N0"	"N1"		"N2"	"N1"	0.0007062147	1
"C"	"N0"	"N0"	"N0"		"N0"	"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N0"	"N0"	"N0"		"N0"	"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N0"	"N0"	"N2"		"N0"	"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"	"N0"	"N0"	"N2"		"N0"	"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N0"	"N0"			"N0"	"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N0"	"N1"			"N0"	"N1"	"N0"	"N0"	"N0"	0.0007062147	1
"C"	"N0"	"N2"	"N0"		"N0"	"N1"		"N3"	"N1"	0.0014124294	2
"C"	"N0"	"N2"	"N2"		"N0"	"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N0"	"N2"	"N2"		"N0"	"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N0"	"N2"			"N0"	"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N0"	"N2"			"N0"	"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N0"		"N0"		"N0"	"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"	"N0"		"N0"		"N0"	"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N0"		"N0"		"N0"	"N1"		"N3"	"N1"	0.0014124294	2
"C"	"N0"		"N2"		"N0"	"N1"		"N3"	"N3"	0.0014124294	2
"C"	"N0"				"N0"	"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"	"N0"				"N0"	"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N0"				"N0"	"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N0"				"N0"	"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N1"	"N0"	"N0"		"N0"	"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N1"	"N2"	"N0"		"N0"	"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N1"	"N2"			"N0"	"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N1"		"N0"		"N0"	"N1"		"N2"	"N2"	0.0007062147	1
"C"	"N1"		"N2"		"N0"	"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N1"		"N2"		"N0"	"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N0"	"N0"		"N0"	"N1"		"N2"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N0"		"N0"	"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N0"	"N2"		"N0"	"N1"		"N3"	"N0"	0.0007062147	1
"C"	"N2"	"N0"			"N0"	"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N2"	"N2"		"N0"	"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N3"	"N2"	"N0"		"N0"	"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"		"N0"			"N0"	"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"		"N0"			"N0"	"N1"		"N3"	"N1"	0.0007062147	1
"C"			"N0"		"N0"	"N1"	"N0"	"N0"	"N0"	0.0021186441	3
"C"			"N0"		"N0"	"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"			"N0"		"N0"	"N1"		"N0"	"N0"	0.0007062147	1
"C"			"N0"		"N0"	"N1"		"N2"	"N1"	0.0007062147	1
"C"			"N0"		"N0"	"N1"		"N3"	"N1"	0.0007062147	1
"C"			"N2"		"N0"	"N1"	"N3"	"N1"	"N1"	0.0007062147	1
"C"			"N2"		"N0"	"N1"		"N2"	"N2"	0.0007062147	1
"C"					"N0"	"N1"		"N0"	"N0"	0.0007062147	1
"C"					"N0"	"N1"		"N1"	"N1"	0.0028248588	4
"C"					"N0"	"N1"		"N2"	"N2"	0.0007062147	1
"C"					"N0"	"N1"		"N3"	"N3"	0.0007062147	1
"D"	"N0"	"N0"	"N0"		"N0"	"N1"	"N0"	"N0"	"N0"	0.0015649452	1
"D"	"N0"	"N0"	"N0"		"N0"	"N1"	"N0"	"N3"	"N0"	0.0015649452	1
"D"	"N0"	"N0"	"N0"		"N0"	"N1"	"N1"	"N0"	"N0"	0.0015649452	1
"D"	"N0"	"N0"	"N0"		"N0"	"N1"	"N2"	"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N0"		"N0"	"N1"		"N0"	"N0"	0.0031298905	2
"D"	"N0"	"N0"	"N0"		"N0"	"N1"		"N1"	"N1"	0.0031298905	2
"D"	"N0"	"N0"	"N0"		"N0"	"N1"		"N2"	"N0"	0.0031298905	2
"D"	"N0"	"N0"	"N0"		"N0"	"N1"		"N2"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N0"		"N0"	"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N0"		"N0"	"N1"		"N3"	"N3"	0.0031298905	2
"D"	"N0"	"N0"	"N0"		"N0"			"N0"	"N0"	0.0015649452	1
"D"	"N0"	"N0"	"N0"		"N0"			"N3"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N1"		"N0"	"N1"	"N0"	"N3"	"N0"	0.0015649452	1
"D"	"N0"	"N0"	"N2"		"N0"	"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N2"		"N0"	"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N0"			"N0"	"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N0"			"N0"	"N1"		"N0"	"N0"	0.0031298905	2
"D"	"N0"	"N0"			"N0"	"N1"		"N1"	"N1"	0.0046948357	3
"D"	"N0"	"N0"			"N0"	"N1"		"N3"	"N3"	0.0015649452	1
"D"	"N0"	"N2"	"N0"		"N0"	"N1"		"N3"	"N0"	0.0031298905	2
"D"	"N0"	"N2"	"N2"		"N0"	"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N2"	"N2"		"N0"	"N1"		"N3"	"N0"	0.0015649452	1
"D"	"N0"	"N2"	"N2"		"N0"	"N1"		"N3"	"N3"	0.0015649452	1
"D"	"N0"	"N2"			"N0"	"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N2"			"N0"	"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N0"		"N0"		"N0"	"N1"	"N0"	"N0"	"N0"	0.0015649452	1
"D"	"N0"		"N0"		"N0"	"N1"		"N0"	"N0"	0.0031298905	2
"D"	"N0"		"N0"		"N0"	"N1"		"N1"	"N1"	0.0062597809	4
"D"	"N0"		"N0"		"N0"	"N1"		"N2"	"N2"	0.0015649452	1
"D"	"N0"		"N2"		"N0"	"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N0"		"N2"		"N0"	"N1"		"N3"	"N0"	0.0015649452	1
"D"	"N0"				"N0"	"N1"		"N1"	"N1"	0.0031298905	2
"D"	"N0"				"N0"	"N1"		"N3"	"N0"	0.0031298905	2
"D"	"N1"	"N0"	"N0"		"N0"	"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N1"		"N0"		"N0"	"N1"		"N0"	"N0"	0.0015649452	1
"D"	"N1"		"N0"		"N0"	"N1"		"N3"	"N3"	0.0015649452	1
"D"		"N0"	"N0"		"N0"	"N1"	"N0"	"N3"	"N1"	0.0015649452	1
"D"		"N0"	"N0"		"N0"	"N1"		"N0"	"N0"	0.0015649452	1
"D"		"N0"	"N0"		"N0"	"N1"		"N1"	"N1"	0.0031298905	2
"D"			"N0"		"N0"	"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"			"N0"		"N0"	"N1"	"N0"	"N2"	"N2"	0.0015649452	1
"D"			"N0"		"N0"	"N1"	"N1"	"N3"	"N0"	0.0015649452	1
"D"			"N0"		"N0"	"N1"		"N2"	"N0"	0.0015649452	1
"D"			"N0"		"N0"	"N1"		"N3"	"N3"	0.0015649452	1
"D"			"N0"		"N0"			"N0"	"N0"	0.0015649452	1
"D"					"N0"	"N1"		"N0"	"N0"	0.0046948357	3
"D"					"N0"	"N1"		"N1"	"N1"	0.0015649452	1
"E"	"N0"	"N0"	"N0"		"N0"	"N1"	"N0"	"N0"	"N0"	0.0105540897	4
"E"	"N0"	"N0"	"N0"		"N0"	"N1"	"N0"	"N1"	"N1"	0.0026385224	1
"E"	"N0"	"N0"	"N0"		"N0"	"N1"	"N0"	"N2"	"N2"	0.0026385224	1
"E"	"N0"	"N0"	"N0"		"N0"	"N1"	"N1"	"N0"	"N0"	0.0026385224	1
"E"	"N0"	"N0"	"N0"		"N0"	"N1"		"N0"	"N0"	0.0158311346	6
"E"	"N0"	"N0"	"N0"		"N0"	"N1"		"N1"	"N1"	0.0079155673	3
"E"	"N0"	"N0"	"N0"		"N0"	"N1"		"N2"	"N0"	0.0026385224	1
"E"	"N0"	"N0"	"N0"		"N0"	"N1"		"N3"	"N1"	0.0052770449	2
"E"	"N0"	"N0"	"N0"		"N0"			"N0"	"N0"	0.0026385224	1
"E"	"N0"	"N0"			"N0"	"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N0"	"N0"			"N0"	"N1"		"N3"	"N1"	0.0026385224	1
"E"	"N0"	"N1"	"N0"		"N0"	"N1"		"N0"	"N0"	0.0026385224	1
"E"	"N0"	"N2"	"N0"		"N0"	"N1"		"N0"	"N0"	0.0026385224	1
"E"	"N0"	"N2"	"N0"		"N0"	"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N0"	"N2"	"N0"		"N0"	"N1"		"N3"	"N0"	0.0026385224	1
"E"	"N0"	"N2"	"N0"		"N0"	"N1"		"N3"	"N1"	0.0026385224	1
"E"	"N0"	"N2"			"N0"	"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N0"		"N0"		"N0"	"N1"	"N2"	"N2"	"N2"	0.0026385224	1
"E"	"N0"		"N0"		"N0"	"N1"		"N0"	"N0"	0.0079155673	3
"E"	"N0"		"N0"		"N0"	"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N0"		"N0"		"N0"	"N1"		"N2"	"N0"	0.0026385224	1
"E"	"N0"		"N0"		"N0"	"N1"		"N3"	"N3"	0.0026385224	1
"E"	"N0"				"N0"	"N1"	"N2"	"N1"	"N1"	0.0026385224	1
"E"	"N0"				"N0"	"N1"		"N0"	"N0"	0.0026385224	1
"E"	"N0"				"N0"	"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N1"	"N0"	"N0"		"N0"	"N1"		"N3"	"N1"	0.0026385224	1
"E"	"N1"	"N0"	"N2"		"N0"	"N1"		"N0"	"N0"	0.0026385224	1
"E"	"N1"	"N2"	"N0"		"N0"	"N1"		"N2"	"N2"	0.0026385224	1
"E"	"N1"		"N0"		"N0"	"N1"	"N0"	"N1"	"N1"	0.0026385224	1
"E"	"N2"	"N0"	"N0"		"N0"	"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N2"	"N0"	"N0"		"N0"	"N1"		"N3"	"N1"	0.0026385224	1
"E"		"N0"	"N0"		"N0"	"N1"		"N0"	"N0"	0.0026385224	1
"E"		"N0"			"N0"	"N1"		"N1"	"N1"	0.0026385224	1
"E"		"N0"			"N0"	"N1"		"N3"	"N3"	0.0026385224	1
"E"			"N0"		"N0"	"N1"	"N0"	"N0"	"N0"	0.0026385224	1
"E"			"N0"		"N0"	"N1"		"N2"	"N0"	0.0026385224	1
"E"			"N0"		"N0"	"N1"		"N3"	"N1"	0.0026385224	1
"E"					"N0"	"N1"		"N0"	"N0"	0.0052770449	2
"E"					"N0"	"N1"		"N1"	"N1"	0.0052770449	2
"E"					"N0"			"N0"	"N0"	0.0026385224	1
"F"	"N0"	"N0"	"N0"		"N0"	"N1"	"N0"	"N0"	"N0"	0.0185185185	4
"F"	"N0"	"N0"	"N0"		"N0"	"N1"	"N0"	"N2"	"N0"	0.0046296296	1
"F"	"N0"	"N0"	"N0"		"N0"	"N1"	"N0"	"N3"	"N0"	0.0046296296	1
"F"	"N0"	"N0"	"N0"		"N0"	"N1"	"N1"	"N1"	"N1"	0.0046296296	1
"F"	"N0"	"N0"	"N0"		"N0"	"N1"		"N0"	"N0"	0.0277777778	6
"F"	"N0"	"N0"	"N0"		"N0"	"N1"		"N1"	"N1"	0.0231481481	5
"F"	"N0"	"N0"	"N0"		"N0"	"N1"		"N2"	"N1"	0.0046296296	1
"F"	"N0"	"N0"	"N0"		"N0"	"N1"		"N2"	"N2"	0.0046296296	1
"F"	"N0"	"N0"	"N2"		"N0"	"N1"		"N2"	"N2"	0.0046296296	1
"F"	"N0"	"N0"			"N0"	"N1"		"N0"	"N0"	0.0138888889	3
"F"	"N0"	"N0"			"N0"	"N1"		"N1"	"N1"	0.0046296296	1
"F"	"N0"	"N0"			"N0"	"N1"		"N3"	"N0"	0.0046296296	1
"F"	"N0"	"N0"			"N0"	"N1"		"N3"	"N1"	0.0046296296	1
"F"	"N0"	"N1"			"N0"	"N1"		"N0"	"N0"	0.0046296296	1
"F"	"N0"	"N2"	"N2"		"N0"	"N1"	"N0"	"N1"	"N1"	0.0046296296	1
"F"	"N0"	"N2"	"N2"		"N0"	"N1"		"N0"	"N0"	0.0046296296	1
"F"	"N0"		"N0"		"N0"	"N1"		"N0"	"N0"	0.0046296296	1
"F"	"N0"		"N0"		"N0"	"N1"		"N1"	"N1"	0.0046296296	1
"F"	"N0"		"N0"		"N0"	"N1"		"N2"	"N1"	0.0046296296	1
"F"	"N0"		"N0"		"N0"	"N1"		"N3"	"N3"	0.0092592593	2
"F"	"N0"				"N0"	"N1"		"N0"	"N0"	0.0046296296	1
